,LONGITUDE,TIME,LOCATION,CRIME,LATITUDE
322,-77.0239624383,midnight,5300  - 5399 block of 8th street nw,motor vehicle theft,38.9547203296
323,-77.02289203,evening,2820 - 2831 block of georgia avenue nw,theft/other,38.9266957518
324,-77.0416700358,midnight,1612 - 1699 block of 18th street nw,theft/other,38.9122321994
325,-76.9961409318,day,2730 - 2899 block of martin luther king jr avenue se,theft/other,38.8468296431
326,-77.0058915536,midnight,1300 - 1399 block of 1st street ne,theft f/auto,38.9078344019
327,-76.9787110931,evening,1800 - 1853 block of tubman road se,motor vehicle theft,38.8490888839
328,-77.0211743007,evening,6400  - 6415 block of 6th street nw,theft/other,38.9676026723
329,-77.0261636459,evening,900  - 999 block of decatur street nw,theft/other,38.9482699349
330,-77.0270397841,midnight,1900 - 1999 block of 11th street nw,theft f/auto,38.9162812437
331,-77.0539521929,day,2400 - 2499 block of california street nw,motor vehicle theft,38.9155692668
332,-76.9808983668,evening,1600 - 1699 block of kramer street ne,theft/other,38.8978247076
333,-76.9700998305,day,2585 - 2649 block of naylor road se,motor vehicle theft,38.8630410496
334,-76.9973140774,day,600 - 699 block of e street ne,burglary,38.8961146494
335,-77.0302862501,midnight,1300 - 1331 block of park road nw,theft f/auto,38.9311261586
336,-77.010652676,evening,1 - 199 block of darrington street sw,assault w/dangerous weapon,38.8269926034
337,-76.9472094663,evening,3500 - 3899 block of jay street ne,theft/other,38.9039670503
338,-76.9594761766,midnight,3200 - 3299 block of pennsylvania avenue se,theft/other,38.8689186523
339,-77.0009384127,day,300 - 599 block of peabody street ne,theft f/auto,38.9626947304
340,-76.9372616373,evening,4510 - 4549 block of benning road se,robbery,38.8890893192
341,-77.0025594614,day,201 - 299 block of m street ne,theft/other,38.905645494
342,-76.9528994141,evening,2400 - 2499 block of market street ne,theft/other,38.9198458716
343,-77.013660468,midnight,500 - 721 block of 2nd street nw,theft/other,38.8976993535
344,-77.0151836886,day,400 - 439 block of 3rd street sw,theft/other,38.8845516489
345,-76.9625350783,evening,3100 - 3299 block of v street ne,theft f/auto,38.9187016071
346,-76.9949865019,evening,500 - 699 block of 8th street se,theft/other,38.8819894392
347,-77.0327147682,evening,6600  - 6699 block of luzon avenue nw,motor vehicle theft,38.9705186833
348,-76.9396150107,day,4280 - 45099 block of douglas street ne,motor vehicle theft,38.910717291
349,-77.0655801844,evening,1600 - 1677 block of wisconsin avenue nw,theft f/auto,38.9116388366
350,-77.0880736331,day,4640 - 4699 block of q street nw,theft/other,38.9079004466
351,-77.0288623944,day,1200 - 1299 block of v street nw,theft f/auto,38.9181094988
352,-76.9716388763,day,3400 - 3499 block of 23rd street se,motor vehicle theft,38.8464569156
353,-77.0334371136,evening,5800  - 5898 block of 14th street nw,theft f/auto,38.9606094068
354,-77.0325915444,evening,3000 - 3099 block of 14th street nw,theft/other,38.9281708128
355,-76.9801290275,evening,1600 - 1699 block of savannah street se,robbery,38.8455758423
356,-77.0175685523,midnight,400 - 499 block of g street nw,motor vehicle theft,38.8983204081
357,-76.9739871994,midnight,2200 - 2209 block of alabama avenue se,homicide,38.8510247406
358,-77.0669382606,day,3300 - 3399 block of prospect street nw,burglary,38.9059326302
359,-77.0005877635,midnight,900 - 999 block of 4th street se,motor vehicle theft,38.878836609
360,-77.0246344704,day,900 - 931 block of u street nw,theft/other,38.9169964065
361,-77.0431685152,evening,1800 - 1899 block of wyoming avenue nw,theft/other,38.9187395462
362,-76.9869186487,evening,1300 - 1399 block of e street se,motor vehicle theft,38.8828356025
363,-76.9855119,midnight,221 - 299 block of 14th street se,theft/other,38.8860244042
364,-76.9290912901,midnight,5000 - 5099 block of astor place se,theft/other,38.8871838768
365,-76.917787993,evening,300 - 399 block of 58th street ne,theft/other,38.8938606838
366,-77.0231092559,midnight,8th street nw and barry place nw,theft f/auto,38.9208583179
367,-77.0799445766,day,4500 - 4537 block of wisconsin avenue nw,theft/other,38.9483536271
368,-77.0307988327,midnight,1300 - 1399 block of wallach place nw,theft f/auto,38.9162803134
369,-76.9869177783,midnight,1300 - 1399 block of independence avenue se,robbery,38.8875830198
370,-77.0209128801,midnight,600 - 699 block of k street nw,theft/other,38.9025177521
371,-76.989279565,midnight,1200 - 1299 block of d street ne,theft f/auto,38.8947809502
372,-77.0923061943,evening,4600 - 4799 block of fulton street nw,theft f/auto,38.9266795572
373,-76.9973154556,evening,600 - 669 block of pennsylvania avenue se,theft/other,38.8851343032
374,-77.0058774832,evening,1100 - 1199 block of 1st street se,theft/other,38.8769987503
375,-77.0297344472,evening,3600 - 3699 block of 13th street nw,theft/other,38.9354232611
376,-77.014341917,day,1100 - 1129 block of new jersey avenue nw,theft f/auto,38.9042033056
377,-77.0259525052,evening,900  - 998 block of randolph street nw,motor vehicle theft,38.9386761573
378,-76.9961824892,evening,7th street ne and lawrence street ne,robbery,38.9313732446
379,-77.0384881078,midnight,1700 - 1723 block of 17th street nw,theft/other,38.9129719746
380,-76.9667492756,day,1600 - 1699 block of 28th place se,theft f/auto,38.8701105294
381,-77.0073687453,evening,1 - 99 block of potomac avenue se,theft/other,38.8713681459
382,-77.033182611,day,1400 - 1499 block of fairmont street nw,theft/other,38.9244818313
383,-76.9408976637,evening,4200 - 4399 block of edson place ne,theft/other,38.8967767648
384,-77.0020747667,midnight,4000 - 4399 block of 3rd street se,motor vehicle theft,38.8287041339
385,-77.0604060049,midnight,3700 - 3899 block of connecticut avenue nw,robbery,38.9387985544
386,-76.9594845298,evening,3200 - 3299 block of pennsylvania avenue se,assault w/dangerous weapon,38.8689113338
387,-77.0365072452,day,2000 - 2099 block of 16th street nw,theft/other,38.9175578524
388,-76.9877940243,evening,1300 - 1329 block of south carolina avenue se,theft f/auto,38.8860877237
389,-77.0266072052,day,3300 - 3399 block of sherman avenue nw,motor vehicle theft,38.9312711869
390,-77.0190642343,evening,416 - 499 block of kenyon street nw,theft f/auto,38.9304258798
391,-76.9741764233,evening,800 - 899 block of 21st street ne,motor vehicle theft,38.9014908984
392,-76.9509756295,midnight,3806 - 3843 block of minnesota avenue ne,robbery,38.8926722048
393,-76.9675340373,day,2721 - 2899 block of good hope road se,theft/other,38.8600550644
394,-76.9908927027,evening,1100 - 1199 block of h street ne,burglary,38.900195113
395,-76.9826436143,midnight,1500 - 1649 block of pennsylvania avenue se,theft/other,38.8791506145
396,-77.0288269542,day,6800 - 6899 block of cameron drive nw,motor vehicle theft,38.9730690371
397,-77.0265141995,day,1000 - 1099 block of h street nw,theft/other,38.8998169908
398,-77.024980239,day,900 - 999 block of e street nw,theft f/auto,38.8961300261
399,-76.9326283966,evening,4600 - 4699 block of hillside road se,motor vehicle theft,38.8764749952
400,-76.9995272323,midnight,1900 - 2099 block of 5th street ne,motor vehicle theft,38.9168699128
401,-77.0400889444,day,1700 - 1799 block of p street nw,theft/other,38.9096383502
402,-77.0016717203,day,300 - 308 block of m street ne,theft/other,38.90564551
403,-77.0121652394,day,1218 - 1299 block of 1st street nw,theft/other,38.9067518345
404,-77.0025500075,day,201 - 299 block of m street ne,theft/other,38.9056459446
405,-77.0109996096,day,1 - 99 block of q street nw,theft/other,38.9111130696
406,-77.031908069,evening,2401 - 2499 block of 14th street nw,motor vehicle theft,38.9213697211
407,-77.0281157247,midnight,12th street sw and independence avenue sw,theft/other,38.8875662174
408,-76.9972353541,day,2919 - 2999 block of martin luther king jr avenue se,theft f/auto,38.8452892307
409,-77.0017503622,midnight,4600 - 4799 block of south capitol street,theft f/auto,38.8216240267
410,-77.0332227954,day,1400 - 1413 block of spring road nw,theft/other,38.9372183962
411,-77.0288607648,midnight,1200 - 1299 block of s street nw,robbery,38.9140827746
412,-76.9509756295,evening,3806 - 3843 block of minnesota avenue ne,assault w/dangerous weapon,38.8926722048
413,-76.9375484161,day,1000 - 1099 block of 45th street ne,motor vehicle theft,38.9038361685
414,-77.0234593615,evening,800 - 899 block of g street nw,theft/other,38.8984454907
415,-76.9392040996,midnight,44th street ne and eads street ne,motor vehicle theft,38.8955493497
416,-77.0231092559,midnight,8th street nw and barry place nw,theft f/auto,38.9208583179
417,-76.9777673225,evening,1800 - 1899 block of savannah street se,motor vehicle theft,38.8463051002
418,-77.0364789141,day,3101 - 3199 block of 16th street nw,theft f/auto,38.9298001684
419,-77.055885953,day,2700 - 2799 block of woodley road nw,theft f/auto,38.9259459496
420,-76.9721685722,midnight,3700 - 3799 block of 24th street ne,theft/other,38.9356219124
421,-77.0214050611,day,500 - 699 block of irving street nw,theft f/auto,38.9291102613
422,-77.0400889444,evening,1700 - 1799 block of p street nw,burglary,38.9096383502
423,-77.0304500003,day,1301  - 1334 block of spring road nw,theft f/auto,38.9364770479
424,-76.9918657331,day,2600 - 2639 block of bowen road se,theft/other,38.859333126
425,-77.0074823884,day,1 - 99 block of m street ne,motor vehicle theft,38.905636274
426,-77.0416713358,midnight,1800 - 1819 block of 18th street nw,burglary,38.9144572583
427,-77.0567350417,midnight,2700 - 2799 block of ordway street nw,motor vehicle theft,38.9350259167
428,-76.9860365766,midnight,1300 - 1399 block of okie street ne,theft f/auto,38.9142116212
429,-76.9291211608,evening,5000 - 5065 block of sheriff road ne,burglary,38.9035250756
430,-77.0114090002,evening,1200 - 1299 block of howison place sw,theft f/auto,38.8755479891
431,-77.0180348372,evening,6100  - 6199 block of 4th street nw,motor vehicle theft,38.96436023
432,-76.9709384988,evening,1700 - 1799 block of 25th street se,theft/other,38.869067889
433,-77.0278545626,evening,1000  - 1099 block of spring road nw,motor vehicle theft,38.9357930645
434,-77.0145405797,day,1950 - 2035 block of 2nd street nw,theft f/auto,38.9173104173
435,-77.0395832802,day,1700 - 1749 block of r street nw,theft/other,38.9126022668
436,-76.9264541235,midnight,411 - 511 block of division avenue ne,assault w/dangerous weapon,38.8961185539
437,-76.9472094663,midnight,3500 - 3899 block of jay street ne,assault w/dangerous weapon,38.9039670503
438,-77.0296270643,midnight,700 - 799 block of 13th street nw,robbery,38.8990566579
439,-76.9319859638,evening,4900 - 4999 block of minnesota avenue ne,motor vehicle theft,38.9096704734
440,-77.0028218154,midnight,3820 - 3834 block of 2nd street se,motor vehicle theft,38.8344790887
441,-76.9855987599,midnight,1800 - 1899 block of central place ne,theft/other,38.9125180007
442,-77.0326494969,midnight,14th street nw and irving street nw,theft/other,38.9288013784
443,-77.0408312112,day,1731 - 1785 block of florida avenue nw,theft/other,38.9172591466
444,-76.9827155922,day,1500 - 1599 block of new york avenue ne,theft/other,38.9164774036
445,-77.0163757098,evening,300 - 399 block of g street sw,theft f/auto,38.8812893478
446,-77.013549368,midnight,2200 - 2299 block of flagler place nw,theft f/auto,38.9196977434
447,-77.0126333928,evening,100  - 199 block of kennedy street nw,theft/other,38.9565868135
448,-77.0097143627,midnight,2 - 153 block of galveston place sw,motor vehicle theft,38.8243867133
449,-77.0275514697,day,1100 - 1199 block of new york avenue nw,theft/other,38.9009229772
450,-76.9594761766,midnight,3200 - 3299 block of pennsylvania avenue se,theft/other,38.8689186523
451,-77.0327305535,evening,3100 - 3299 block of 14th street nw,theft/other,38.9295130123
452,-76.9878605145,evening,1300 - 1329 block of florida avenue ne,robbery,38.901753283
453,-76.9321020074,day,4800 - 4899 block of quarles street ne,theft/other,38.9088868148
454,-77.0473708446,day,2000  - 2199 block of park road nw,theft f/auto,38.9369758797
455,-77.018295888,evening,444 - 499 block of k street nw,theft f/auto,38.9025181913
456,-77.0240826378,midnight,3601 - 3638 block of georgia avenue nw,theft/other,38.9348660477
457,-76.9872537838,day,4300 - 4399 block of 13th place ne,motor vehicle theft,38.9423267013
458,-77.0014065881,evening,300 - 385 block of florida avenue ne,motor vehicle theft,38.9075372666
459,-77.0082611251,midnight,1 - 69 block of i street se,motor vehicle theft,38.8792863775
460,-77.0176347386,evening,900 - 1199 block of 4th street sw,theft/other,38.8778666066
461,-77.0213229036,evening,3644 - 3699 block of warder street nw,motor vehicle theft,38.9366787833
462,-77.0239692195,evening,1500 - 1599 block of 9th street nw,theft/other,38.910385597
463,-76.9995602624,evening,1250 - 1299 block of 4th street ne,theft f/auto,38.9084803579
464,-77.0319529725,evening,2100 - 2199 block of 14th street nw,theft/other,38.918640186
465,-77.0320734239,evening,1310  - 1399 block of hemlock street nw,theft f/auto,38.9813467517
466,-76.9795252118,day,1638 - 1699 block of k street ne,burglary,38.902499813
467,-77.0013139702,day,300 - 399 block of pennsylvania avenue se,theft/other,38.8867639826
468,-77.035357389,day,2600 - 2798 block of 15th street nw,theft/other,38.9241072582
469,-77.0315645433,day,1300  - 1399 block of hamilton street nw,theft f/auto,38.9528988542
470,-76.9866011049,evening,2900 - 2999 block of stanton road se,motor vehicle theft,38.855314883
471,-76.9291582073,evening,5000 - 5099 block of hunt street ne,motor vehicle theft,38.9010477998
472,-77.034954072,evening,1500  - 1513 block of decatur street nw,theft f/auto,38.9482586288
473,-76.9984433578,midnight,700 - 799 block of 6th street ne,robbery,38.8995575757
474,-77.0400800705,evening,1700 - 1799 block of p street nw,theft/other,38.9096454698
475,-77.0046179534,evening,100 - 199 block of yuma street se,motor vehicle theft,38.8320541494
476,-77.0219150455,day,1700 - 1799 block of 7th street nw,theft/other,38.9133483927
477,-77.0188166015,evening,410 - 499 block of irving street nw,burglary,38.9294878847
478,-77.0288731372,day,1200 - 1299 block of clifton street nw,theft f/auto,38.9224283578
479,-76.9955637897,day,700 - 799 block of maryland avenue ne,robbery,38.8951847525
480,-76.9920860612,day,1000 - 1099 block of independence avenue se,motor vehicle theft,38.887593934
481,-76.9730337496,evening,2100 - 2199 block of i street ne,theft/other,38.9032551968
482,-77.0319523958,evening,1700 - 1720 block of 14th street nw,theft/other,38.912977638
483,-77.0327298633,evening,3100 - 3299 block of 14th street nw,motor vehicle theft,38.9295168861
484,-76.989453431,evening,4713 - 4950 block of sargent road ne,theft f/auto,38.9483556235
485,-77.0236086739,midnight,3301 - 3399 block of georgia avenue nw,theft/other,38.9316141467
486,-77.0280859186,midnight,2200 - 2299 block of 12th street nw,robbery,38.9199423422
487,-77.0307985254,day,1300 - 1399 block of t street nw,theft/other,38.9155686551
488,-76.9836429528,midnight,16th street ne and varnum place ne,theft f/auto,38.9434110297
489,-77.0215393122,day,1 - 49 block of parker row sw,theft/other,38.8772131134
490,-76.9589805111,day,3200 - 3299 block of o street se,theft f/auto,38.8707320286
491,-76.962136843,midnight,3152 - 3195 block of berry road ne,robbery,38.9259865092
492,-77.0315525437,midnight,1300 - 1399 block of tewkesbury place nw,assault w/dangerous weapon,38.9682727078
493,-77.0477654249,evening,2100 - 2199 block of l street nw,robbery,38.9037423825
494,-76.9915391146,midnight,226 - 299 block of 11th street ne,theft/other,38.8931866545
495,-76.9995272206,day,2100 - 2199 block of 5th street ne,theft f/auto,38.9186355454
496,-77.0275527374,evening,1100 - 1199 block of new york avenue nw,theft f/auto,38.9009218959
